id,station_id,Date,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit
1629,1,2019-03-09,97.0,85.4,76.0,72.0,69.4,67.0,79.0,60.6,37.0,17.0,7.2,0.0,29.9,29.8,29.8,0.0
1462,3,2018-12-03,67.57067899523494,55.734836184486355,46.28846549219665,40.71981005612178,37.319058599236406,34.51788835397207,63.318425181556464,50.893786203048926,37.92842829363394,20.93979824406576,9.284672706655272,0.0,29.226703140301098,32.77117322179885,30.474399740912034,0.009565630829232116
227,2,2016-10-12,55.996632089855005,45.53629672133014,36.87767404280773,43.06721971168731,33.652784315280684,28.412469008463276,76.00858505716288,57.621709705073464,39.87735018466224,13.499523043303041,8.7753644709399,2.7819153510867674,29.72418319942685,28.15089908436993,30.132077128592943,0.0
1560,3,2019-01-29,54.608262907892204,42.27123421569883,37.10363084658961,45.917132907855496,24.966396225091128,18.095638705389284,95.93571208020576,48.89267161702576,27.085038020584644,19.862354500709927,13.978049027788513,0.0,31.339049927310214,32.217454812777405,33.19996853967159,0.14960517882972427
1169,3,2018-06-12,60.07166511757441,55.62538910489913,43.1070787595303,60.61365202324087,53.951397156618924,40.18321721978776,99.3218902116197,97.6934884035523,80.5927558338417,12.417952586285725,6.6268802818192185,0.0,31.261132343738435,29.68432743524674,31.66811251844109,0.0
1846,1,2019-08-01,78.0,66.1,56.0,65.0,61.3,56.0,100.0,85.8,56.0,7.0,3.4,0.0,30.2,30.1,30.0,0.0
1532,3,2019-01-12,66.61760073047927,53.720321400870354,47.32995275518236,43.80261888342243,31.061273340042206,25.53481349002978,50.1240004358848,34.099872316476485,22.395766757319247,18.869559377705023,10.615226037304355,5.96562759065321,26.74063544924718,29.618536013785686,29.51614203492606,0.07741329115294723
66,1,2016-06-13,93.0,82.5,73.0,79.0,75.1,72.0,100.0,80.0,54.0,13.0,5.0,0.0,29.9,29.8,29.7,2.11
1911,2,2019-09-07,93.74407252194457,84.57964988492824,80.87826668802222,78.5357978858861,79.21139137100609,59.62939568074567,100.0,69.67802001394499,43.043332248906545,12.502570112895208,5.655653627440873,0.0,28.903375929102886,29.841476673604905,29.29423904906597,0.3164843484010639
24,3,2016-03-08,101.13162992415464,84.85674203176715,74.99896663206385,78.09390221234169,72.78959961265008,69.74610738336229,100.0,67.39423346785433,42.90088537998199,14.87101374146806,4.394791368449619,0.0,31.394498692006312,32.96760276563587,29.947548921035,0.0
1235,1,2018-07-20,98.0,87.8,80.0,79.0,75.1,70.0,94.0,69.2,40.0,13.0,7.6,3.0,29.9,29.8,29.8,0.0
144,3,2016-08-15,86.89929784647694,86.00832577683802,65.94653502309673,79.80674640455679,69.9630830191923,72.78878475036927,98.12509255554122,80.45052008071666,73.2087713519434,10.003662371383166,6.047105873176337,0.0,31.472401928706088,30.893064366237045,30.060895728834794,1.296724771404713
536,2,2017-05-12,70.2522317203245,59.40879048592394,51.90424835915592,72.36943445228754,54.846926807708144,39.006122684582984,96.87831325151483,78.29985765563067,56.03278465967417,23.941995258998503,12.112138130394488,0.0,30.92390607884304,28.184805504038483,31.276568118253955,0.28789817518893235
811,1,2017-10-25,76.0,60.6,46.0,46.0,38.1,31.0,77.0,48.5,20.0,13.0,4.5,0.0,30.2,30.1,29.9,0.0
1562,2,2019-01-29,51.50502229452927,45.206730286051034,39.2721145430001,43.453923530736844,24.506409020524234,17.146201166574166,99.6011685223197,47.989769995547704,26.830754871307214,20.024511239230876,13.492836404322556,0.0,31.56036526807944,27.51646242702945,29.47995208479795,0.14482780731771092
85,2,2016-06-26,96.8374188400337,85.48334098895506,74.12340700956143,73.83397977179982,75.10736025877401,63.53872630140028,96.52547018140787,76.22485600797093,46.71535521446353,10.657980509850486,3.7524998999387162,0.0,31.318099674788737,29.572486742414817,31.25985885903626,0.0620281218055252
1254,1,2018-08-04,57.0,50.5,46.0,53.0,45.6,41.0,89.0,83.3,77.0,15.0,7.6,0.0,29.9,29.8,29.7,0.0
1885,2,2019-08-24,88.23086580103211,92.77488562214121,81.93859143607938,81.61950085590708,74.73167806058156,68.79698870644263,86.91651475545203,80.48828368150757,47.747622987460275,12.266162743619082,5.9847079505698835,0.0,27.79892099145315,32.58404616382982,28.381640041393666,0.152755657192147
1847,2,2019-08-02,41.605741041646816,38.99388692835107,37.25454551945529,34.623742539204194,29.554941055038086,23.37114139651551,75.08581178911368,60.22642225802151,50.33467723725388,21.09264931125959,16.79485325905501,12.393957316252958,32.525612488742745,30.29073308796165,29.086436591956126,0.021664128623291347
1644,1,2019-03-22,81.0,66.0,51.0,58.0,48.7,42.0,100.0,59.4,28.0,15.0,5.1,0.0,30.1,30.0,29.9,0.0
161,3,2016-08-21,91.1633621728411,80.06920781170255,72.66449102076709,76.66095573586632,74.60147346837087,74.10385093863928,92.68112510460804,80.0767920783906,68.71127773653272,15.663149266098248,5.546903075349499,0.0,29.344784782278268,31.76785446766262,31.292267802797475,0.47996238784795275
484,3,2017-04-11,80.17646435812787,65.6622196410148,70.74913346220963,76.1086955698612,68.1055927106354,64.60010266808753,92.60295855188818,80.19501981501189,56.95114222380495,9.297059471390607,4.0918741249257105,0.0,30.523391204359864,30.544210344020488,31.12523739451354,0.0
1961,2,2019-10-05,67.9515931670401,71.80439642219585,65.41722814599962,67.34653410072663,65.79446527005267,64.46761263976524,100.0,89.73576860881329,77.77071013397602,20.386998413570897,8.777946683563965,0.0,31.99640442565045,29.054172824083615,31.02240284366697,3.1243314040093173
1070,2,2018-04-14,78.9880516446951,68.002626443802,48.422915099418674,77.05744084122892,48.89143569158276,35.61183512512718,85.85387609231684,71.22375094947736,34.44632195057495,28.603979239520953,13.810562624943476,0.0,28.989941568716272,28.035630492898513,29.271236275427317,0.28919209602869633
553,3,2017-05-23,80.30411759001258,70.36385090134478,64.91132667713941,61.84385076829576,56.84467532775547,55.78492686454516,89.58872694059086,76.20023514017815,45.66318432238277,20.814108660085004,8.968157149189315,0.0,29.136485294460265,28.7636593669031,31.086225955468606,0.19115402828527894
1596,2,2019-02-22,72.30376498722687,63.0566705672399,54.16438248310762,69.93129579310514,65.8396054971819,49.94078270750087,100.0,97.78298204823983,89.52861293087149,9.320405770119491,6.293421527077486,0.0,28.72540299626091,31.972980183075858,30.57807381099344,0.1856165921538087
1096,2,2018-05-03,75.49038947822795,72.70326685595376,60.6966518770578,72.12539686100833,63.068743437490404,42.626868786797516,95.11854450675624,77.4571997470701,41.40110885072488,16.983384003636896,8.566981423733152,5.3881623795815115,27.467011211972366,30.850086276292426,31.46398303436943,0.021215263328945314
362,3,2017-01-20,75.05086416868882,69.08547024813262,60.293907308012976,59.874806898177525,63.81898217180796,53.02268347150746,100.0,88.06083413211897,52.393457059530675,13.683293682350987,6.644768209589187,0.0,28.72788156617747,29.990846118137945,28.492638834107392,0.4419452211759531
749,2,2017-09-15,91.06358564597636,78.72504471467708,63.83128019768187,72.86494116919302,72.04008946247686,67.34077324971464,94.23083398297659,72.86884428072858,55.635390274683274,14.768728927123748,6.152909522049627,0.0,27.38986628159702,30.20162372329719,27.55979115613154,0.0
1607,1,2019-02-27,70.0,64.7,60.0,69.0,64.7,60.0,100.0,99.9,97.0,9.0,4.8,0.0,30.0,29.9,29.9,0.56
1026,3,2018-03-17,79.99353572953525,73.69906126724722,69.35828349646904,73.86491484230775,57.954305100170686,66.23425078166835,95.43435345859072,83.65889985571475,60.884824042664256,16.252564368286762,7.638048430566493,2.9486097409293324,31.128927443425514,31.903575631847414,29.84344110884738,0.0
1030,1,2018-03-21,76.0,61.8,46.0,48.0,39.9,28.0,83.0,50.0,19.0,10.0,4.3,0.0,30.1,30.0,30.0,0.0
163,2,2016-08-21,89.22061932695188,85.00834809756493,81.6394153934141,72.28603875393189,70.91699920145753,71.31610877692528,97.03983188617993,84.1442020964222,67.01448211633775,15.295429348448927,6.19011112875843,0.0,29.935073589081103,29.34904475890017,29.036926998077128,0.6038118022856734
1335,1,2018-09-22,85.0,78.5,74.0,81.0,77.6,73.0,100.0,97.0,82.0,21.0,5.3,0.0,29.8,29.8,29.8,0.41
1879,3,2019-08-22,101.91929321072995,81.41719315875636,74.43967508179821,75.94268730425547,67.36669886121855,65.60448287410163,95.41223425606748,69.48369138062236,44.62318371606853,18.177752189009652,7.998716822753553,0.0,30.81844728621949,28.696541380072354,29.253591917837063,0.0
1502,3,2018-12-27,77.46076460832934,57.84534648071322,51.9780637864749,73.59533839513495,55.11647617479935,46.50940511319422,100.0,79.25195496682214,46.371522089544264,23.251769040738125,7.982664300437569,0.0,29.220785581090713,31.64946935275707,31.903967581762984,1.4088188312786822
665,3,2017-07-21,98.1830432059572,79.1788345073461,81.57616720597944,76.82482932246226,79.13865154082137,74.60836064603424,86.59022595226564,72.6358933833174,45.04636964047286,17.21211714076994,5.5877492914084215,0.0,29.024076767027367,28.60212104964239,30.038569265955466,0.0
364,1,2017-01-21,78.0,66.5,62.0,66.0,61.0,51.0,100.0,84.2,45.0,17.0,5.6,0.0,29.5,29.5,29.3,0.95
1168,3,2018-06-11,81.05775289375401,80.0864911856407,79.24134559000719,76.4936977797835,72.69387991805107,70.1153573876545,100.0,93.31759500882882,64.99215952329932,10.219160170767891,4.181455219471322,0.0,33.61603089493405,30.380954868159243,29.447894037768346,0.029699384502386808
1239,2,2018-07-24,92.44772674419906,81.23360908132561,85.14543474140493,85.31166631287606,70.55577455818857,71.04740608888868,94.48546206246431,60.58816556545135,42.1479592915238,13.864040123185498,6.894785480034334,0.0,30.535838892538624,31.489706874925588,27.10426097732093,0.0
77,1,2016-06-22,92.0,83.2,76.0,76.0,73.3,70.0,94.0,73.5,50.0,17.0,7.2,0.0,30.0,29.9,29.9,0.02
27,3,2016-03-11,89.83946195806809,72.6486445451753,67.36555453538307,75.52348455640517,68.76277278701583,67.43261392281427,100.0,85.52866745547898,57.20308085229966,10.741489887559181,5.369505930352288,0.0,31.318349973031218,29.247658314496828,29.452327510477613,0.0
1930,3,2019-09-18,80.70086252374814,76.56864586885412,71.8223537771787,78.31848431967364,80.3677252538829,76.09749161015488,100.0,93.20360956023772,80.05219332035723,20.208491054558184,6.379654275320256,0.0,28.964334973569567,31.617483731299092,30.990632709391388,1.1699601599005136
525,1,2017-05-06,82.0,74.8,71.0,73.0,70.8,68.0,97.0,87.6,71.0,21.0,5.1,0.0,29.7,29.6,29.5,0.92
725,2,2017-08-29,78.0994854897059,70.23590699801532,70.00542603860701,67.25465315783555,69.15988535293884,69.03763432973444,99.61597885172435,93.77471830997008,83.89400342254413,27.55936277934531,20.974744424472423,17.036377136913792,30.665531863367498,27.66869594463758,32.557671230216194,5.351019834660548
55,1,2016-06-06,87.0,76.6,70.0,73.0,70.8,68.0,100.0,84.0,53.0,8.0,4.7,0.0,29.7,29.7,29.6,0.44
638,2,2017-07-06,90.51425892620694,83.3714026226503,71.37402200902608,75.24322404400087,64.76712413200273,64.56743407934346,87.27324762782827,66.26997131468245,37.22784671983764,16.043852265919263,7.824367834149621,2.848846863908151,27.342797888648757,31.956602233462526,28.431544841383108,0.15377900595013858
302,2,2016-12-18,42.758711139141646,37.34147680550938,33.27109155237103,36.34019579879995,22.392862316026257,17.588452911641077,72.44096377936219,53.47402945759663,41.32316666424539,27.138018565634653,19.94202131406138,14.870578011649645,31.351683408704428,29.67998049508337,31.301869685645627,0.0
718,1,2017-08-27,77.0,75.4,74.0,75.0,73.8,72.0,100.0,95.0,89.0,24.0,15.3,0.0,29.7,29.6,29.6,13.43
1690,2,2019-04-18,73.39378581801596,66.26822952654851,59.23339320027024,70.54836735271284,69.10640263851388,51.1415518767263,100.0,84.16631352751286,61.24135595964311,23.60307545346317,12.403743035634518,4.962592435668862,28.171185865140743,29.80176514325729,30.85511652403642,0.7874707879481639
624,2,2017-06-30,90.12319853632303,78.37442982063628,79.75472032106212,75.3626280819103,76.94776329750884,73.20726018013823,87.85999602659099,72.1598560963012,55.08966844921748,16.17341730766374,10.005753602783455,5.784702059337283,30.815251471129283,29.3930661627029,30.454076056657946,0.1584491573700699
7,2,2016-01-11,83.34407890466763,74.47944908040955,67.16186548668081,73.48406700310187,70.63766509620092,64.16298124805124,100.0,87.27365817901308,60.848260386574,17.021049221538,7.546002771991748,0.0,30.99430922512397,28.2746998278382,30.880921309392516,0.0
1280,2,2018-08-22,95.40811531928699,90.7011037167881,73.2213532686328,67.7470413596815,72.73707945387285,68.80824555149316,99.71154192241926,70.32405802198475,43.26831983225949,12.34160408346778,6.657635003434078,0.0,31.372781141716185,26.70423463111024,30.161664884102677,0.04892102870733329
803,3,2017-10-21,87.66856623834495,82.85182167495508,64.08334539585185,75.68858046377163,71.10932168823858,68.04239055373138,100.0,89.92941720572561,67.74890048097835,18.239235649595173,6.849458328757414,0.0,27.889756882524445,30.50989833035312,28.469296862024088,0.010076115521708444
1049,1,2018-04-03,76.0,70.2,65.0,67.0,65.2,62.0,97.0,84.3,71.0,21.0,13.3,6.0,30.0,29.9,29.8,0.0
336,1,2017-01-09,90.0,80.7,71.0,73.0,69.5,67.0,90.0,70.4,46.0,9.0,4.3,0.0,29.9,29.9,29.8,0.0
47,1,2016-05-09,89.0,81.6,76.0,78.0,75.6,73.0,97.0,82.7,63.0,13.0,5.8,0.0,30.0,29.9,29.9,0.29
1037,1,2018-03-28,77.0,69.8,65.0,73.0,67.2,64.0,100.0,91.7,76.0,24.0,10.2,0.0,29.8,29.7,29.6,0.04
106,1,2016-07-18,96.0,84.1,77.0,77.0,75.0,72.0,94.0,75.0,49.0,9.0,3.5,0.0,30.0,30.0,30.0,0.0
349,2,2017-01-16,76.71389866457564,73.10358080831293,74.28916966496777,70.94350541995345,71.08764716245685,61.520942695649936,84.98115878648898,83.38245116711009,58.425848269670475,17.423592392306126,10.325370187655514,4.987626737396542,27.851367619397735,30.207016155722357,28.301248905973836,0.16686740589589616
1079,3,2018-04-19,84.34003548378456,71.08652567513893,60.65614433200814,62.60997733008661,43.69659939904227,35.96797218465108,71.03714477138149,44.67201684016456,26.506501088877275,18.705768238147026,10.608776658771996,4.902889156633441,29.39146504149625,28.084939745068777,32.16920468201353,0.0
238,1,2016-10-21,76.0,65.5,55.0,50.0,47.7,44.0,77.0,54.4,33.0,16.0,9.5,0.0,30.1,30.1,30.0,0.0
213,1,2016-09-27,84.0,76.8,71.0,72.0,68.6,66.0,93.0,76.8,60.0,12.0,7.5,3.0,29.9,29.9,29.8,0.02
1144,1,2018-05-28,92.0,83.0,73.0,75.0,72.5,70.0,100.0,73.1,48.0,9.0,3.2,0.0,29.7,29.7,29.6,0.0
1739,2,2019-05-22,83.0933829521868,79.1716547051022,78.33715127599264,78.6215512834716,75.73009426308289,68.69828023815218,93.00928214512398,74.63669780706428,61.195244678609434,21.896872580386006,16.729020545747698,8.892533509223572,27.89566336462882,27.344321394790843,29.754553089263705,0.0
1949,1,2019-09-27,85.0,78.4,73.0,77.0,74.1,71.0,94.0,86.9,74.0,16.0,6.2,0.0,29.8,29.8,29.7,0.0
793,1,2017-10-15,92.0,77.3,70.0,74.0,68.7,54.0,100.0,77.0,48.0,16.0,8.1,0.0,30.1,30.0,29.9,0.0
1096,2,2018-05-03,75.49038947822795,72.70326685595376,60.6966518770578,72.12539686100833,63.068743437490404,42.626868786797516,95.11854450675624,77.4571997470701,41.40110885072488,16.983384003636896,8.566981423733152,5.3881623795815115,27.467011211972366,30.850086276292426,31.46398303436943,0.021215263328945314
1639,2,2019-03-17,58.07271192406915,56.237924904944364,52.31565505286131,42.198943707038154,40.1383437248862,30.88051380530201,72.73934718061066,52.11667478130229,29.19601780793927,10.204097273522654,5.3126527883291,0.0,28.475287948113824,31.227522870393887,27.797201219042567,0.0
1566,2,2019-02-02,65.98382864224224,60.09438085002553,58.06878355252729,66.68919381332667,63.24841494179054,56.813613855330686,100.0,87.29708840567032,81.13911077815449,11.764084929029734,7.717047385823321,0.0,29.202508763098542,29.70196825196665,30.10815051531548,0.009459352526489818
1338,3,2018-09-23,76.03730891107514,77.25702802327972,71.11637976574639,80.80049498178616,75.20500689936719,62.29876446197845,94.19636406518511,93.70647846470015,67.24932843049032,14.194077843276235,4.876068336012763,0.0,27.388857156491525,28.30425330776843,28.13305247008347,1.191765836282085
345,1,2017-01-14,76.0,67.7,60.0,67.0,64.3,59.0,97.0,89.6,62.0,13.0,8.6,3.0,30.3,30.2,30.1,0.07
523,2,2017-05-04,70.44624126595359,68.95263051519676,56.876927233258385,70.77044233945101,52.41491604295259,37.82567765953795,94.1874245028483,52.621492233572766,29.88460803865956,23.33684984763645,12.739287450184896,0.0,31.591899339084144,30.05370324576018,27.554562209131017,0.0
232,3,2016-10-15,90.93488890534651,80.27832203539309,55.887901965411686,70.09275469718702,71.62386278592669,68.4427592246533,97.49859304485081,83.49806017342358,43.05496279197509,15.47634512197637,6.930652821734356,0.0,30.01207421769395,28.83301397263273,29.239831828258286,0.02052370381315124
644,3,2017-07-10,92.43775884549913,75.98740178461185,65.00393103279504,76.01744677270146,74.46349762554222,63.8790005795337,93.35714808137016,79.39515465746082,58.445069939983725,9.076713222020597,4.2617323955828414,0.0,26.316499267460344,31.842429395393523,27.495491437702313,0.0
953,2,2018-01-28,71.1009791263531,55.132178196235195,47.95237380243497,60.311951892946674,50.71644260194835,40.1858651204622,98.79677087674071,90.13680355993775,57.61293174603031,13.892562991552179,7.873493378067749,0.0,28.697630757069117,30.014432522457717,28.16919511277411,0.4669153324640984
1428,3,2018-11-13,44.23995356586307,37.968983713494886,34.57989650382919,37.15357112362879,32.8108206779985,29.281272141471767,87.26273046052357,73.91910872791206,64.27893538598052,21.615448840258573,14.219490521597002,4.795416845983698,31.04780210801404,31.148213520976046,30.554377833100187,0.05992851643792381
533,3,2017-05-10,92.1694608151635,69.5914909964961,73.77999971852283,63.83434569801241,66.06280197731465,62.425053100363805,92.26864973975455,80.12097873865366,47.01637520939824,12.012888393306262,5.957722166460333,0.0,30.9558125125934,27.594239551445078,33.62607484410078,0.0
1489,1,2018-12-19,58.0,54.8,50.0,56.0,54.2,50.0,100.0,97.7,87.0,9.0,5.3,0.0,29.8,29.7,29.6,0.08
603,2,2017-06-21,89.48239681301018,78.60323782023472,82.16191630000071,63.07916536824725,71.39831289397651,66.62962971665617,90.0571422395053,74.21223002348862,47.82200460431102,24.151626243008007,15.497433001189224,6.3406479261960085,31.563933154786703,29.204862079015108,27.853763837083683,0.0
1489,1,2018-12-19,58.0,54.8,50.0,56.0,54.2,50.0,100.0,97.7,87.0,9.0,5.3,0.0,29.8,29.7,29.6,0.08
1677,1,2019-04-10,92.0,81.3,72.0,73.0,70.5,69.0,91.0,71.6,48.0,9.0,4.4,0.0,29.9,29.9,29.8,0.02
1426,3,2018-11-12,59.47931441236051,47.99998341900199,32.82484617572347,48.863392371210395,44.10193937740212,35.84966899472044,90.94891160593018,79.01893440867978,39.95704538143444,13.031209398923487,5.050768393917703,0.0,29.81625588186874,31.586086676075908,28.417119159374977,0.0
1074,3,2018-04-15,73.96793129017614,56.45807457573762,47.373358980722045,45.22263642332823,29.95889807821794,31.750688130540876,69.09768272296323,46.18529106660812,23.35541105525601,20.482253749377936,9.141324941193439,0.0,29.778084244971513,30.169619861426163,31.762443244906958,0.17548585976920014
1815,2,2019-07-13,96.52742759600474,83.18944045175084,75.33362235759105,70.9509541440741,72.45105080459733,65.24363135509502,91.65452202144695,73.54998466438809,49.460085634198165,25.58831172682664,12.953038584377975,5.126338805728378,29.890261762721483,29.291654858980472,30.212505335598387,0.0
60,2,2016-06-09,83.7328619139534,87.05057936102392,72.24131098607546,71.2153800290128,76.81105593605055,70.00662845487336,100.0,76.65459063452808,53.115063494605025,16.659869419246032,6.7351812431155835,0.0,28.26446763808469,30.69340010266307,31.003707392681637,0.020545419214006554
1755,1,2019-06-05,83.0,74.3,64.0,69.0,66.5,64.0,100.0,78.4,53.0,16.0,7.4,0.0,29.9,29.8,29.8,0.0
92,3,2016-07-08,92.15647060576535,82.40979103588971,77.97965333731392,81.1730454323248,77.16400981146396,67.53766389711004,81.4417935223722,63.99723141825698,35.88976090102469,11.580723779444702,5.3279979657827194,0.0,30.361637723179584,29.64130465317439,29.823265432724053,0.0
666,1,2017-07-22,94.0,81.7,74.0,78.0,74.1,69.0,97.0,79.2,53.0,23.0,6.6,0.0,29.9,29.8,29.8,0.5
1736,3,2019-05-19,94.23772776605985,79.88737632483542,78.64827374174139,78.45807809244374,79.16622782770096,80.77253225592406,94.7434449633541,93.6605893885954,64.23318118282745,17.105969426465784,8.700231488324256,4.595801609791216,29.409759192664666,28.9086673078021,29.46767725214805,0.09046295886754148
1937,3,2019-09-20,90.39631351428098,71.06405773198757,73.36031274696236,73.59584087841158,71.17724122293006,70.67934738028472,95.13602646359163,86.37615876996922,65.96895886996218,21.244944113253723,8.595411751824075,0.0,28.937622530475885,29.60987250290358,30.493217255473905,8.696690978080788
280,3,2016-11-29,83.56928058887019,68.60671311761536,59.33413980087087,72.93778442210333,57.93958490155307,51.76807820849116,100.0,83.35894905058571,59.409153052506724,12.870285849937655,4.833496922376462,0.0,31.279492611401327,29.790834514026585,29.79292710052478,0.010570397119351368
1553,2,2019-01-24,59.19088116229537,43.84330838376511,30.847092776193424,33.56658564102417,32.47912494652772,25.270350295465178,90.91917174256756,62.389008961233536,29.045389740357123,9.901454817640072,3.7719904279121454,0.0,30.63313918273049,30.50486447360785,29.841068749019474,0.23040640334086213
359,3,2017-01-19,66.85647532810414,59.993153449401376,55.987372872720094,61.2731928944639,56.70507487902907,46.19119176692841,91.14926111609799,88.33426409740873,80.9045273764873,10.104922254804528,4.6257268586265745,0.0,29.208402327624494,26.75968727394774,29.452201163217403,0.7620617186155159
1575,3,2019-02-09,101.11277057024058,83.32699413559513,80.86145776729994,73.17627529560593,67.19198049235594,63.95840665219931,84.90893385527112,59.64123850872409,28.03705046605098,15.503169076555514,6.922507803592393,0.0,28.64234076173829,29.365340071679004,26.6243310307043,0.0
1543,3,2019-01-19,70.08794510925763,47.355191332920604,38.362573791036034,68.94516994860145,43.12914460127608,28.00739544106865,100.0,71.84339451049769,51.928759347996824,28.316745464086132,19.142366290193916,6.3438090453049645,31.993323810052384,31.076635736973827,28.13203808922969,0.5048782073153361
1397,2,2018-10-24,66.44211082911467,65.7418256932803,62.92915374218357,65.75284824058676,65.91739223777488,53.28455765313373,97.91350809796023,99.86865516301104,88.16462228391114,15.91949650872623,9.405606574391822,0.0,29.074348382715694,31.637438041307217,29.497175130444315,0.4166021198132475
1627,3,2019-03-07,88.94089907518301,83.07538743902137,77.91794623784322,75.38299617522895,79.16600920254857,76.16883632383988,94.66789001360709,90.71030249255237,67.75893825660731,17.60751768710088,6.989293778604679,0.0,34.441374712576,30.923747673240687,29.055910442131086,0.13976006012870673
847,3,2017-11-24,77.31835038597914,57.696480674723325,41.7742300706564,47.90202386205969,41.87628902747942,34.5870160176171,93.11059656210874,70.67751201671868,24.215538130304054,9.055642419002524,3.943072116216456,0.0,32.08458750437969,31.71264162383006,27.411158077943927,0.0
1206,3,2018-07-03,63.23444812007696,60.00598976732998,49.255530289683044,34.28946500991422,28.108645013157943,22.929776557119663,53.86054194763024,35.60715720601813,24.27862239248666,14.739270392405428,8.590366754894369,3.092865167542217,31.37386579548685,28.618784418815427,29.592397238066464,0.0
1913,1,2019-09-07,96.0,86.8,80.0,79.0,75.5,69.0,96.0,71.6,43.0,12.0,5.4,0.0,29.9,29.8,29.8,0.31
110,1,2016-07-20,97.0,85.6,76.0,77.0,74.0,71.0,97.0,70.8,43.0,12.0,3.9,0.0,30.1,30.0,30.0,0.22
42,3,2016-05-06,83.77075244640655,73.65539546286433,70.5759747524402,66.09729445326144,69.9644472323001,68.8628248028829,97.95245172388037,85.2261368322652,65.77704254847065,17.11190327504572,7.880137354672155,0.0,28.3943957129694,28.81879055974606,29.93914474980678,0.38464545279943385
125,1,2016-07-29,94.0,84.5,76.0,77.0,74.0,72.0,97.0,72.7,49.0,12.0,4.4,0.0,29.9,29.9,29.8,0.12
204,2,2016-09-24,96.6203520002897,80.8573252948183,70.92124827642235,75.44334899554634,77.17234277522726,77.80823163869833,90.07342732878698,87.21279072515718,53.32786160662609,18.389870903604674,6.7212718400492415,0.0,28.728696595847104,27.9153962306246,25.906635471250606,0.0
1473,1,2018-12-09,85.0,79.1,75.0,77.0,75.5,74.0,100.0,89.0,69.0,16.0,9.0,3.0,29.9,29.9,29.8,0.03
52,1,2016-05-12,54.0,51.7,50.0,53.0,49.9,48.0,100.0,93.7,89.0,16.0,7.7,0.0,29.8,29.7,29.6,1.1
545,3,2017-05-20,91.58696137502159,82.14949194515081,72.28568888905109,73.51908983006868,73.15497847663386,70.01637293854401,93.61293850277976,70.99355645323679,55.24078703932473,16.484989001916084,7.946351697687226,0.0,28.568622609304562,30.37550120801981,29.747405269829578,0.010358893848895384
68,2,2016-06-13,83.4923734112569,89.73619636595387,72.85432141582415,71.65168939655095,72.99887498733959,66.57774853966814,100.0,82.4175311334511,51.73670184168624,13.582939940829217,5.486204057364514,0.0,28.793200681869088,29.29186254923756,30.599313999894132,2.112735050263062
1584,2,2019-02-16,70.62267503734269,61.04986564457469,57.13669069706698,59.76295460087552,58.91981580835386,49.610001441125334,89.88177571303795,88.56291181735259,73.50486101356394,14.05076361252973,5.507351506300251,0.0,30.494728996213205,27.30315790165763,31.787036007905066,0.009491014848031722
1766,1,2019-06-14,88.0,81.5,74.0,74.0,70.5,67.0,93.0,70.5,55.0,20.0,9.5,0.0,29.9,29.9,29.8,0.0
1195,3,2018-06-26,88.16609606121796,86.46651099651912,79.90511426275575,74.39238255984066,73.79495515197142,72.16644412362224,100.0,78.63521823551973,50.42353951663426,14.752202710877178,6.662025036430585,0.0,30.01508536905556,29.688242456684684,29.964555225683682,0.5230304211894207
1725,1,2019-05-10,93.0,81.0,73.0,73.0,70.4,69.0,87.0,71.7,47.0,8.0,3.8,0.0,29.9,29.8,29.8,0.0
1424,2,2018-11-10,77.97556894845115,70.72539924665566,63.172708509877374,69.68877392067355,59.83638476517018,55.329555206024395,94.81540692544904,66.21512462804341,42.51591456435644,15.683645873201963,7.173018879411262,3.195663106948884,30.663795104801114,30.735839056880312,29.56062797960545,0.0
183,3,2016-09-07,98.96705408131734,87.46255264500486,78.88967404811358,72.09934787684053,77.01398165033697,64.61242931307328,96.0150940558226,65.76517314129732,38.96383493116168,14.319513760863328,7.227288268912301,0.0,29.447446872613945,29.718721288084733,32.36687509413218,0.0
137,3,2016-08-12,55.89440273886159,50.35629817619944,39.19470227367444,52.16599025033692,38.255605720564596,29.221864896649993,92.02391620117807,74.0169845485331,58.297856974569946,25.56558044398557,18.854495228856184,10.171248307111524,29.47980636730766,31.741379637641586,29.324188988190997,0.27875061648979105
899,2,2017-12-28,43.32498770532164,43.22933961158814,36.5717673190804,36.20199068455923,36.268451336696955,33.36337335338445,81.8638797458805,81.50499707458809,73.0678635832589,12.74748093056893,8.221155600671402,6.531000203118186,30.875012812084314,31.150627587568074,28.599797492812993,0.02062132622127106
796,1,2017-10-18,83.0,66.9,52.0,65.0,56.4,50.0,100.0,72.3,42.0,10.0,3.8,0.0,30.1,30.0,30.0,0.0
132,3,2016-08-08,98.8934933591277,92.70581056492159,76.14164676469413,75.13775318646223,77.57951554005955,68.46321300300258,99.03436076921803,63.7427837015368,34.774192940448,13.781067824988027,4.853553349664233,0.0,29.465254704786528,30.447920477229072,28.433092522581052,0.0
80,3,2016-06-23,91.4017838603419,79.46722918709688,64.49365536333414,68.82609998770104,67.98933201779822,70.49005711129719,90.88117734734459,63.63556979356092,46.55084540307446,14.183712999419908,5.631291373401703,0.0,29.33899566077876,30.45593275476642,29.11731193308015,0.0
