Id,Feature1,Feature2,Feature3,Feature4,Length,YearConstruction,YearLastFailureObserved,target
17760,P,U,-0.434356184994,D,33.3508,2012,,0
9107,T,U,-0.322098406381,C,27.5243,1984,2012.0,0
11124,T,IAB,-0.322098406381,C,3.9977,1994,,0
5912,P,U,-0.434356184994,C,31.1704,2001,,0
13506,P,U,-0.060163589618,D,2.0464,2006,,0
11964,T,IAB,-0.322098406381,C,4.1599,1970,,0
16062,T,IAB,-0.322098406381,C,2.268,1987,,0
10208,T,IAB,-0.322098406381,C,1.7422,2001,,0
677,P,U,-0.509194704069,C,11.1938,2002,,0
12653,P,U,-0.322098406381,C,15.2554,2005,,0
15879,T,U,2.93337717339,M,131.6556,1988,,0
16482,P,U,-0.060163589618,D,128.8637,2007,,0
15812,T,IAB,-0.569065519329,C,9.7682,1986,,0
1331,T,IAB,-0.509194704069,C,16.5984,1999,,0
11839,P,U,0.314029005758,D,8.3895,1995,,0
5715,P,U,-0.509194704069,C,17.8844,1999,,0
17826,T,U,-0.060163589618,D,1.184,1973,,0
3095,T,IAB,-0.509194704069,C,0.9989,2001,,0
9710,T,IAB,-0.509194704069,C,5.993,1985,,0
1438,T,IAB,-0.322098406381,C,1.1985,2000,,0
4586,T,IAB,-0.434356184994,C,1.399,2001,,0
8132,T,U,-0.434356184994,C,0.4167,1987,,0
11701,P,U,0.12693270807,D,11.7808,1993,,0
14611,T,U,-0.569065519329,C,32.3834,1983,,0
17067,T,IAB,-0.569065519329,C,8.3587,2009,,0
1106,P,U,-0.322098406381,D,12.2903,2003,,0
1267,P,U,-0.060163589618,D,54.8043,2003,,0
8835,T,U,-0.569065519329,D,8.4595,1977,,0
6389,P,U,0.314029005758,D,33.5294,1994,,0
10996,P,U,-0.434356184994,C,14.1965,1996,,0
8772,P,U,-0.209840627768,D,48.8798,1999,,0
1957,P,U,-0.060163589618,D,23.2518,2004,,0
2572,P,U,0.688221601134,D,1.9385,2004,,0
15207,T,IAB,-0.569065519329,D,54.6643,1983,,0
5332,P,U,-0.434356184994,C,1.2673,2001,,0
6485,T,IAB,-0.434356184994,C,1.3928,1994,,0
14261,T,IAB,-0.434356184994,C,5.489,1979,,0
16873,T,U,0.314029005758,D,44.6149,1972,,0
3673,T,IAB,-0.060163589618,C,16.7354,2001,,0
13456,P,U,-0.209840627768,C,48.0678,1995,,0
6438,T,IAB,-0.434356184994,C,2.1231,1994,,0
2688,P,U,-0.060163589618,D,16.1607,2004,,0
11649,P,U,-0.621452482682,D,3.6351,2000,,0
4244,T,O,2.93337717339,M,80.3234,1978,,0
13750,T,IAB,-0.322098406381,C,1.7606,1978,,0
16969,T,IAB,-0.322098406381,C,10.0112,2007,,0
5939,P,U,-0.434356184994,C,10.236,2005,,0
4806,P,U,-0.060163589618,D,40.648,2001,,0
3535,P,U,-0.060163589618,D,88.8178,1994,,0
12484,T,IAB,-0.434356184994,D,1.5296,2005,,0
14344,T,IAB,-0.434356184994,D,4.8441,1979,,0
4154,T,U,-0.322098406381,D,0.7059,1980,,0
18296,P,U,-0.509194704069,C,5.8327,2011,,0
15797,T,U,-0.569065519329,D,10.4741,1971,,0
6605,P,U,0.688221601134,D,22.5652,1995,,0
5386,P,U,-0.060163589618,D,62.1849,2001,,0
2635,P,U,-0.434356184994,D,85.332,2004,,0
18320,P,U,-0.434356184994,C,3.8842,2012,,0
4370,T,IAB,-0.322098406381,D,0.737,1993,,0
9447,T,U,2.18499198264,M,35.2403,1987,,0
9287,P,U,-0.060163589618,D,17.3148,2004,,0
1770,T,IAB,-0.060163589618,C,1.499,1965,,0
2599,P,U,1.06241419651,D,40.8461,2004,,0
8614,T,IAB,0.12693270807,C,1.5994,1965,,0
17741,T,IAB,-0.569065519329,C,4.6123,2012,,0
6062,T,IAB,-0.434356184994,C,2.309,1985,,0
14569,T,IAB,-0.569065519329,C,0.5353,1977,,0
3716,T,IAB,-0.209840627768,C,12.8496,1975,,0
7950,T,IAB,-0.060163589618,C,0.3702,1978,,0
14538,P,U,-0.434356184994,C,27.8474,1993,,0
1851,T,IAB,-0.509194704069,C,2.0975,1970,,0
14111,T,IAB,-0.322098406381,D,4.5746,1986,,0
3026,P,U,-0.434356184994,C,43.3234,1993,,0
8909,T,U,0.12693270807,D,5.6853,1976,,0
14057,T,U,-0.209840627768,C,36.6448,1989,,0
17047,P,U,0.688221601134,C,3.77,2008,,0
12008,P,U,0.314029005758,D,30.5079,1996,,0
1561,T,IAB,-0.322098406381,C,0.58,1982,,0
15999,T,IAB,-0.434356184994,C,3.3727,1991,,0
10128,T,IAB,-0.209840627768,D,4.6543,1993,,0
4081,T,IAB,-0.569065519329,C,2.8911,1980,,0
5181,T,IAB,-0.434356184994,C,4.2861,2013,,0
15622,T,U,-0.060163589618,D,86.3594,1982,,0
10832,T,IAB,-0.569065519329,C,2.0977,1974,,0
13318,T,IAB,-0.434356184994,D,2.426,2006,,0
9543,P,U,-0.322098406381,D,75.6049,1998,,0
6191,T,U,-0.322098406381,D,1.9781,1988,,0
11997,T,IAB,-0.060163589618,C,0.4169,2007,,0
1598,T,U,-0.434356184994,M,0.9508,1972,,0
4038,T,IAB,-0.569065519329,C,2.5947,1980,,0
13896,P,U,-0.509194704069,C,3.39,1996,,0
5581,T,IAB,-0.434356184994,D,3.5887,1973,,0
8836,T,U,-0.569065519329,D,36.0809,1986,,0
16817,P,U,0.314029005758,D,94.8666,1999,,0
13786,T,IAB,-0.209840627768,C,0.9992,1981,,0
15426,P,U,-0.509194704069,C,20.2086,1996,,0
351,P,U,0.314029005758,D,18.2848,2002,,0
2294,P,U,-0.322098406381,C,55.2856,2004,,0
4963,P,U,-0.322098406381,C,41.0401,2001,,0
2712,P,U,-0.209840627768,D,6.1777,2004,,0
13676,P,U,-0.060163589618,D,53.9519,2006,,0
12552,P,U,-0.569065519329,C,11.2435,2005,,0
1704,T,IAB,-0.434356184994,D,23.4924,1979,,0
14015,T,IAB,-0.434356184994,C,1.044,1996,,0
14008,P,U,-0.434356184994,D,10.5072,1996,,0
16074,T,IAB,-0.322098406381,D,4.8683,1989,,0
7223,T,IAB,-0.434356184994,D,11.2242,1987,,0
9897,T,IAB,-0.322098406381,C,3.8926,1995,,0
6908,T,U,3.68176236414,M,30.2873,1988,,0
10142,T,IAB,-0.060163589618,D,6.6595,1992,,0
11549,T,IAB,-0.509194704069,D,17.416,1984,,0
13576,P,U,-0.569065519329,C,25.1441,2006,,0
7658,P,U,-0.434356184994,C,39.3586,1994,,0
1496,T,IAB,-0.434356184994,C,1.129,1996,,0
14046,T,U,-0.569065519329,C,17.5014,1984,,0
11080,P,U,-0.322098406381,C,51.7987,1998,,0
2819,T,IAB,-0.509194704069,C,1.613,2004,,0
10213,T,IAB,-0.434356184994,C,1.3746,2001,,0
16932,P,U,-0.434356184994,D,48.826,2008,,0
10076,T,O,1.43660679189,D,44.9755,1973,,0
10504,T,IAB,-0.322098406381,D,1.5991,1999,,0
3051,P,U,0.688221601134,D,81.9633,2000,,0
107,T,U,-0.209840627768,D,37.8297,1989,,0
1537,T,IAB,-0.434356184994,D,3.4469,1988,,0
10940,P,U,-0.060163589618,C,2.2008,1997,,0
6913,T,U,-0.209840627768,D,23.6865,1976,,0
9201,P,U,-0.434356184994,C,7.6934,2000,,0
10116,T,U,5.17853274564,M,7.2538,1992,,0
8850,T,IAB,0.688221601134,D,76.4265,1978,,0
9737,T,IAB,-0.569065519329,C,0.4399,2001,,0
2094,P,U,-0.322098406381,D,10.4603,2003,,0
11381,P,U,-0.434356184994,C,41.8076,1993,,0
12188,T,IAB,-0.434356184994,C,3.9972,1989,,0
13870,P,U,-0.209840627768,C,38.2475,1993,,0
12744,P,U,0.12693270807,D,41.6463,2000,,0
2019,T,IAB,-0.569065519329,C,13.5033,2004,,0
10747,T,IAB,-0.509194704069,C,15.7899,1977,2002.0,0
1342,P,U,-0.434356184994,C,72.2872,2000,,0
5481,T,IAB,-0.509194704069,C,1.4971,2001,,0
15711,P,U,-0.060163589618,D,17.4793,2000,,0
1639,P,U,-0.434356184994,C,0.4345,1996,,0
12768,T,IAB,-0.569065519329,C,2.0606,2005,,0
12523,P,U,-0.569065519329,C,1.498,2005,,0
15294,T,O,4.43014755489,M,84.7041,1986,,0
4425,T,IAB,-0.322098406381,C,0.8502,2001,,0
13157,P,U,0.314029005758,D,2.9981,1996,,0
10031,T,O,5.17853274564,M,170.4201,1978,,0
10301,T,IAB,-0.509194704069,C,8.5052,1987,,0
4794,P,U,-0.322098406381,C,5.3474,1997,,0
3363,T,U,0.688221601134,D,3.7469,1976,,0
16856,T,IAB,-0.322098406381,C,2.1742,1978,,0
8479,T,IAB,-0.322098406381,C,5.4965,1972,,0
2012,T,IAB,-0.509194704069,C,0.8919,1964,,0
7468,T,IAB,-0.209840627768,C,2.8979,1984,,0
16741,T,IAB,-0.322098406381,D,16.7821,2006,,0
7093,T,IAB,-0.509194704069,C,6.6627,1977,,0
16704,T,IAB,-0.060163589618,C,1.5839,2009,,0
5748,T,IAB,-0.434356184994,C,0.5031,1999,,0
15141,T,U,-0.322098406381,C,20.4515,1984,,0
2810,T,IAB,-0.509194704069,C,1.5435,2004,,0
2790,P,U,-0.434356184994,C,28.8479,2004,,0
9870,P,U,-0.322098406381,C,82.0998,1996,,0
461,P,U,-0.569065519329,D,28.4123,2002,,0
14386,T,U,0.12693270807,D,153.198,1979,,0
7741,P,U,-0.509194704069,C,45.5779,1994,,0
17428,T,U,-0.621452482682,D,1.8206,1979,,0
4868,P,U,-0.434356184994,D,6.918,2001,,0
17410,P,U,-0.569065519329,C,10.8746,2011,,0
2217,P,U,0.12693270807,D,50.5043,2004,,0
3669,T,U,-0.434356184994,C,77.4857,1974,,0
10043,P,U,-0.060163589618,D,20.5877,1994,,0
16145,T,U,-0.209840627768,D,177.4786,1990,,0
5755,P,U,-0.434356184994,C,14.7647,1999,,0
7180,T,U,0.12693270807,D,52.754,1987,,0
12524,P,U,-0.569065519329,C,2.033,2005,,0
2016,T,U,-0.209840627768,D,69.347,1975,,0
12890,T,IAB,-0.569065519329,C,3.7086,2005,,0
19322,P,U,-0.209840627768,D,33.7356,2008,,0
13662,P,U,-0.060163589618,D,13.0736,1993,,0
160,P,U,-0.209840627768,D,12.3282,1998,,0
5419,T,U,-0.322098406381,C,4.4102,1980,,0
7962,T,IAB,-0.209840627768,C,0.5,1978,,0
6807,T,IAB,-0.322098406381,D,2.54,1977,,0
13180,P,U,0.688221601134,D,86.4544,2001,,0
10659,T,U,-0.060163589618,D,25.5236,1978,,0
4663,T,U,2.18499198264,M,3.6135,2003,,0
9395,T,U,-0.322098406381,D,0.6418,1969,,0
18669,T,IAB,-0.569065519329,D,1.8176,2013,,0
7219,T,IAB,-0.569065519329,C,9.528,1987,,0
6175,T,U,-0.569065519329,C,3.271,1985,,0
18381,P,U,0.12693270807,C,2.0979,2013,,0
11054,T,U,-0.509194704069,C,20.0738,1975,,0
6056,T,U,-0.434356184994,C,26.5028,1977,,0
2281,T,IAB,-0.434356184994,C,1.039,2004,,0
12346,P,U,-0.434356184994,D,38.6992,2005,,0
12625,T,IAB,-0.322098406381,D,11.7426,2005,,0
15554,T,U,-0.060163589618,D,45.4048,1972,,0
9364,T,U,-0.509194704069,C,12.3269,1979,,0
10500,P,U,-0.434356184994,C,25.508,1999,,0
6987,T,IAB,-0.209840627768,D,1.4056,1991,,0
2030,T,IAB,-0.209840627768,D,0.3341,1977,,0
18563,T,IAB,-0.569065519329,C,2.3743,2013,,0
349,P,U,-0.621452482682,C,43.2068,2002,,0
12211,T,IAB,-0.509194704069,C,8.7848,1981,,0
17955,P,U,0.12693270807,D,26.7185,2003,,0
13590,P,U,-0.060163589618,D,19.1454,2006,,0
10130,T,IAB,-0.322098406381,C,1.4988,1993,,0
12466,T,U,-0.209840627768,C,30.4397,1981,,0
17133,T,IAB,-0.509194704069,C,2.5469,2007,,0
5708,T,IAB,-0.509194704069,C,0.2759,1998,,0
859,P,U,-0.434356184994,D,7.1808,2003,,0
10230,P,U,0.314029005758,D,21.0506,1993,,0
10425,T,U,2.18499198264,M,112.9777,1969,,0
12444,P,U,-0.569065519329,C,32.3233,2005,,0
16289,P,U,-0.569065519329,D,29.9649,2007,,0
4639,T,U,1.06241419651,D,16.5944,1990,,0
325,P,U,-0.434356184994,C,73.5775,2002,,0
17622,T,IAB,-0.569065519329,D,6.9671,2011,,0
3820,T,IAB,-0.434356184994,C,2.5295,1978,,0
1049,P,U,-0.060163589618,D,5.7989,2003,,0
2595,P,U,2.18499198264,M,3.4271,1997,,0
4688,P,U,0.314029005758,D,56.8024,2001,,0
17802,T,IAB,-0.569065519329,C,9.2001,2012,,0
16137,P,U,0.688221601134,D,10.3983,1999,,0
17049,T,IAB,0.12693270807,C,1.2874,2008,,0
12596,P,U,-0.509194704069,C,70.6724,2005,,0
6741,T,U,-0.434356184994,C,28.2016,1990,2008.0,0
8672,T,U,-0.434356184994,C,43.4142,1982,,0
11289,T,IAB,-0.322098406381,C,3.995,1970,,0
8326,T,IAB,-0.209840627768,D,69.1525,1978,,0
6886,T,IAB,-0.434356184994,C,31.3556,1977,,0
15985,P,U,-0.209840627768,D,52.6934,1996,,0
11610,P,U,-0.434356184994,C,14.927,1997,,0
12333,T,IAB,-0.509194704069,C,1.366,2006,,0
9238,T,U,-0.209840627768,D,62.6686,1969,2010.0,1
14874,P,U,-0.060163589618,D,45.2283,1998,,0
6626,P,U,-0.060163589618,D,2.5529,1994,,0
12757,T,IAB,-0.322098406381,D,0.7272,2005,,0
437,P,U,-0.569065519329,C,5.6603,2002,,0
11115,T,U,-0.569065519329,D,21.1785,1984,,0
8454,T,U,-0.322098406381,C,28.0155,1972,,0
17552,P,U,0.12693270807,D,1.575,2009,,0
11159,T,IAB,-0.434356184994,D,8.2506,1999,,0
10837,P,U,0.688221601134,D,23.6315,1993,,0
7521,T,U,1.06241419651,D,3.5825,1989,,0
9962,T,U,-0.434356184994,C,17.888,1974,,0
19067,P,U,-0.209840627768,C,20.4199,2013,,0
10985,P,U,0.12693270807,D,51.8122,1996,,0
19399,P,U,-0.209840627768,D,205.4165,2002,,0
2278,T,IAB,-0.322098406381,D,4.6964,2004,,0
6294,P,U,-0.209840627768,D,43.4826,1994,,0
2841,T,IAB,-0.509194704069,C,1.4717,2004,,0
10918,T,IAB,0.314029005758,D,23.3073,1971,,0
4702,T,IAB,-0.509194704069,C,3.2325,1991,,0
5124,T,U,0.688221601134,D,7.2893,1981,,0
11889,T,IAB,-0.569065519329,C,2.798,1963,,0
9949,T,U,-0.569065519329,C,1.5389,1976,,0
19395,T,U,2.18499198264,M,36.3892,1959,,0
10801,T,IAB,-0.569065519329,C,17.9871,1971,,0
1005,P,U,-0.322098406381,D,17.974,2003,,0
6042,T,IAB,-0.434356184994,C,1.2684,2005,,0
17929,P,U,-0.060163589618,C,15.776,2012,,0
17305,P,U,-0.569065519329,C,21.5017,2010,,0
10568,T,IAB,-0.509194704069,C,20.2667,1967,,0
14123,T,U,-0.060163589618,D,24.6062,1990,,0
1311,T,IAB,-0.322098406381,D,1.4985,2003,,0
3586,T,U,-0.509194704069,C,62.9015,1988,,0
595,P,U,1.81079938726,M,66.4501,2002,,0
14403,T,IAB,-0.322098406381,D,8.5454,1979,,0
16861,T,IAB,-0.509194704069,C,0.5,2007,,0
4256,T,O,1.06241419651,D,47.1582,1980,,0
473,P,U,-0.509194704069,C,5.5386,2002,,0
8562,T,U,-0.322098406381,D,17.201,1992,,0
15167,T,IAB,-0.569065519329,C,10.3586,1988,,0
14444,T,IAB,-0.322098406381,D,13.602,1986,,0
12779,T,IAB,-0.509194704069,C,3.8928,2005,,0
15590,T,IAB,-0.569065519329,C,1.9987,1984,,0
19263,T,IAB,-0.569065519329,C,2.2911,2008,,0
6019,P,U,-0.209840627768,C,2.7526,1992,,0
12158,T,U,0.688221601134,D,69.9156,1976,,0
7547,T,U,5.17853274564,M,192.717,1979,2007.0,0
15873,T,IAB,-0.434356184994,C,6.9119,1989,,0
12724,T,IAB,-0.434356184994,C,1.7936,2005,,0
14896,P,U,-0.434356184994,C,14.1492,1998,,0
3291,P,U,1.06241419651,D,56.6573,2001,,0
18995,T,U,-0.209840627768,D,1.3843,1979,,0
1465,T,IAB,-0.434356184994,C,0.3849,2000,,0
19239,P,U,-0.322098406381,C,72.0296,2008,,0
3849,T,U,0.314029005758,D,27.3815,1976,,0
7770,P,U,-0.209840627768,D,3.8979,1995,,0
17258,T,U,0.12693270807,D,3.0907,1973,,0
12016,P,U,-0.434356184994,C,38.3743,1996,,0
18328,P,U,-0.509194704069,D,36.7932,2012,,0
9977,P,U,0.688221601134,D,204.6108,2005,,0
8949,T,IAB,-0.322098406381,D,1.1254,1995,,0
13648,P,U,-0.060163589618,D,3.9584,2006,,0
12505,P,U,-0.209840627768,D,107.5732,2005,,0
15875,T,U,-0.209840627768,C,64.6493,1991,,0
15610,T,IAB,-0.509194704069,D,3.8282,1986,,0
9775,T,U,-0.209840627768,D,3.4423,1979,,0
2624,T,IAB,-0.322098406381,D,2.9282,2004,,0
13825,T,IAB,-0.569065519329,C,1.999,2007,,0
18781,P,U,-0.209840627768,D,10.344,2012,,0
13389,P,U,-0.322098406381,D,7.1442,2006,,0
10944,P,U,-0.322098406381,D,11.8861,1997,,0
17898,P,U,-0.434356184994,D,35.0824,2012,,0
10751,P,U,0.688221601134,D,0.3588,1993,,0
5303,T,U,1.06241419651,C,112.4729,1987,,0
5160,P,U,0.688221601134,D,19.8659,1995,,0
106,T,U,-0.209840627768,D,1.5902,1989,,0
1622,T,IAB,-0.569065519329,C,7.3247,2002,,0
7849,T,IAB,-0.322098406381,C,1.0003,1979,,0
3118,P,U,-0.434356184994,C,23.4125,2001,,0
19426,T,IAB,-0.060163589618,D,0.8792,1977,,0
12501,P,U,-0.569065519329,C,11.1794,2007,,0
10844,T,IAB,-0.322098406381,D,16.2814,1985,,0
17329,T,U,-0.060163589618,D,778.547,2007,,0
19315,P,U,0.314029005758,D,11.1126,2008,,0
2506,P,U,-0.322098406381,D,27.174,2004,,0
2592,T,IAB,-0.209840627768,C,67.6431,2005,,0
6902,T,U,3.68176236414,M,1.1469,1979,,0
14705,P,U,0.314029005758,D,57.7335,1996,,0
16470,T,IAB,-0.322098406381,C,1.5141,2007,,0
10144,T,IAB,-0.060163589618,D,6.6836,1992,,0
6919,T,U,0.12693270807,D,139.0494,1976,,0
8800,T,IAB,-0.569065519329,C,2.8284,1978,,0
18618,T,IAB,-0.509194704069,C,2.8781,2012,,0
8780,T,IAB,-0.569065519329,C,1.9802,1999,,0
8634,T,IAB,-0.569065519329,D,22.5347,1971,,0
10544,T,IAB,-0.060163589618,C,16.8549,1997,,0
18520,T,IAB,-0.569065519329,C,2.6973,2013,,0
11154,T,IAB,-0.322098406381,C,3.9971,2000,,0
1238,P,U,-0.434356184994,D,24.5254,2003,,0
7563,T,IAB,-0.322098406381,D,10.1165,1984,,0
16607,P,U,-0.509194704069,C,22.2001,1999,,0
14503,P,U,-0.434356184994,C,23.1763,1995,,0
10554,T,IAB,-0.434356184994,C,6.7564,2001,,0
665,P,U,-0.060163589618,C,1.5819,2013,,0
8460,T,U,-0.322098406381,C,18.0246,1972,,0
772,T,U,-0.434356184994,D,0.4922,1991,,0
9034,T,IAB,-0.209840627768,C,1.228,1988,,0
6107,T,IAB,-0.434356184994,C,37.5109,1977,,0
16810,P,U,-0.209840627768,C,12.5979,2004,,0
15443,P,U,-0.322098406381,D,34.2659,1996,,0
12555,T,IAB,-0.569065519329,C,3.4088,2005,,0
17204,P,U,-0.209840627768,D,27.4723,2009,,0
8870,P,U,-0.322098406381,C,21.7336,2000,,0
11676,P,U,-0.509194704069,C,54.091,1993,,0
3313,P,U,-0.434356184994,C,7.0113,1995,,0
10237,T,IAB,-0.434356184994,D,1.4721,2001,,0
19391,T,U,-0.060163589618,D,19.9249,1973,,0
4721,T,IAB,-0.434356184994,C,0.9989,2001,,0
13630,T,O,3.68176236414,M,332.4543,1988,,0
19164,T,IAB,-0.569065519329,C,3.2097,2008,,0
1159,P,U,-0.322098406381,D,52.854,2003,,0
3958,T,IAB,-0.509194704069,C,3.0111,1974,,0
5410,P,U,2.93337717339,M,57.8074,1997,,0
10378,T,IAB,-0.322098406381,C,3.8962,1965,,0
18729,P,U,-0.434356184994,C,32.6406,1997,,0
9430,T,U,-0.322098406381,D,23.8046,1967,,0
18410,T,O,5.17853274564,M,29.3567,2013,,0
16359,P,U,-0.060163589618,D,5.424,2007,,0
5194,T,IAB,-0.434356184994,C,2.9979,1994,,0
10143,T,IAB,-0.060163589618,C,2.6101,1992,,0
16081,T,O,-0.434356184994,M,333.862,1987,,0
4551,P,U,2.18499198264,M,21.3621,1997,,0
9680,T,IAB,-0.060163589618,D,13.1119,1977,,0
5713,P,U,-0.322098406381,D,2.4291,1996,,0
19378,T,IAB,1.06241419651,C,11.9108,1975,,0
11067,P,U,-0.322098406381,C,15.4333,1994,,0
9467,T,IAB,-0.322098406381,D,0.5702,1967,,0
4211,T,U,-0.434356184994,M,2.8666,1959,,0
12546,P,U,-0.569065519329,C,64.8257,2005,,0
13332,T,IAB,0.688221601134,C,37.926,1975,,0
17496,P,U,-0.569065519329,D,42.0041,2011,,0
7466,T,U,-0.209840627768,C,19.7262,1984,,0
8194,T,IAB,-0.509194704069,C,5.4961,1989,,0
12784,T,IAB,-0.569065519329,C,2.2422,2005,,0
17227,T,U,2.18499198264,M,48.4014,1966,,0
10469,T,U,-0.060163589618,D,14.389,1972,,0
5859,T,U,-0.209840627768,D,45.4774,1982,,0
1303,P,IAB,-0.434356184994,C,1.8735,2003,,0
12469,T,IAB,-0.509194704069,C,1.3416,2005,,0
2815,P,U,-0.569065519329,C,72.6046,2004,,0
16284,T,IAB,-0.569065519329,D,3.483,2007,,0
8193,T,IAB,-0.322098406381,C,6.9948,1966,,0
13385,P,U,-0.569065519329,C,30.813,2006,,0
10617,T,U,-0.434356184994,C,18.8684,1988,,0
6797,T,U,0.314029005758,D,92.5925,1977,,0
9748,T,IAB,-0.509194704069,C,0.7793,2001,,0
15959,P,U,-0.434356184994,C,12.0279,2000,,0
3883,T,U,-0.569065519329,C,45.3967,1979,2011.0,0
13287,P,U,-0.509194704069,D,34.8881,2006,,0
8619,T,U,-0.060163589618,D,35.7982,1992,,0
14915,T,IAB,-0.569065519329,C,0.9996,2001,,0
6486,T,IAB,-0.434356184994,C,1.2654,1994,,0
17118,T,U,1.43660679189,D,61.8853,1965,2009.0,0
1984,T,IAB,-0.509194704069,C,1.9986,2004,,0
5014,P,U,-0.434356184994,C,37.8807,2001,,0
11950,P,U,0.314029005758,D,42.8734,2001,,0
5838,T,IAB,-0.434356184994,C,6.3858,1977,,0
430,P,U,-0.569065519329,C,12.8753,2002,,0
3216,T,IAB,-0.322098406381,C,0.7714,1993,,0
15310,P,U,0.12693270807,D,1.8904,1994,,0
18825,T,IAB,-0.209840627768,D,5.7523,2001,,0
18736,P,U,-0.434356184994,D,4.1336,2013,,0
18423,P,U,1.43660679189,D,12.8559,1995,,0
3836,T,U,-0.060163589618,D,112.2003,1975,,0
8079,T,U,-0.322098406381,C,38.3912,1967,,0
16455,P,U,-0.322098406381,D,9.7199,2007,,0
4096,T,U,-0.569065519329,C,10.592,1980,,0
16635,P,U,-0.434356184994,C,2.4521,2008,,0
7,T,IAB,-0.434356184994,M,50.0375,1970,,0
3760,P,U,-0.434356184994,C,0.4191,1996,,0
17075,T,IAB,-0.509194704069,C,2.0362,2009,,0
3761,P,U,-0.434356184994,C,10.6196,1996,,0
12778,P,U,-0.509194704069,C,26.4396,2005,,0
11608,P,U,-0.322098406381,D,19.2064,1997,2002.0,0
8733,T,IAB,-0.569065519329,C,3.9619,2002,,0
15977,P,U,-0.434356184994,C,5.0076,1995,,0
13829,P,U,-0.509194704069,C,19.122,1996,,0
14626,T,IAB,-0.569065519329,C,0.5092,1990,,0
7983,T,IAB,-0.569065519329,C,1.065,2006,,0
16681,P,U,-0.322098406381,C,4.9771,2009,,0
2847,P,U,-0.434356184994,C,6.4031,2004,,0
15187,T,U,-0.322098406381,C,21.5975,1984,,0
18786,P,U,-0.322098406381,C,56.3317,2012,,0
1336,T,U,-0.434356184994,M,1.9747,1965,,0
8116,T,IAB,-0.322098406381,C,8.0307,1973,,0
8640,T,U,-0.209840627768,D,1.4567,1972,,0
7924,T,IAB,-0.434356184994,C,0.6905,1979,,0
4076,T,IAB,0.12693270807,C,5.4979,1985,,0
11902,T,U,-0.322098406381,D,116.7258,1990,,0
7291,T,IAB,-0.322098406381,C,4.9956,1995,,0
11141,P,U,0.314029005758,D,3.4725,1994,,0
5242,T,U,2.93337717339,M,2.2152,1985,,0
16632,P,U,-0.322098406381,D,11.3197,2008,,0
4288,T,IAB,-0.322098406381,D,12.2152,1990,,0
8590,T,IAB,-0.209840627768,C,3.1578,1992,,0
17344,T,U,-0.209840627768,D,3.0412,1982,,0
1266,P,U,-0.209840627768,C,23.7777,2003,,0
2586,P,U,-0.509194704069,C,13.0975,2004,,0
8988,T,U,-0.060163589618,C,46.7597,1980,,0
8567,T,IAB,-0.322098406381,D,0.8255,1992,,0
336,P,U,-0.509194704069,C,31.3133,2002,,0
5614,P,U,1.06241419651,D,35.3065,1996,,0
11350,T,IAB,-0.434356184994,C,5.073,2002,,0
2826,T,U,1.43660679189,D,6.671,1966,,0
8833,T,U,-0.569065519329,D,2.46,1977,,0
4221,T,O,-0.434356184994,M,64.7876,1959,,0
16860,T,IAB,-0.509194704069,C,4.1506,2007,,0
13635,T,U,1.81079938726,M,181.8605,1989,,0
10879,T,U,-0.569065519329,C,13.3265,1985,,0
19260,P,U,-0.434356184994,C,25.1578,2008,,0
1701,T,IAB,-0.569065519329,C,3.7983,1979,,0
2558,P,U,-0.509194704069,C,42.9944,2004,,0
7659,P,U,-0.209840627768,D,31.7862,1994,,0
14864,T,IAB,-0.434356184994,C,4.5983,1998,,0
6965,T,IAB,0.12693270807,D,6.8296,1991,,0
6482,T,U,-0.434356184994,C,34.7582,1973,,0
628,T,IAB,-0.060163589618,D,8.9676,2002,,0
8848,P,U,-0.322098406381,C,29.99,1995,,0
6527,P,U,-0.209840627768,D,33.5941,1994,,0
2997,T,IAB,-0.434356184994,C,1.2974,2005,,0
17065,P,U,-0.569065519329,C,43.4291,2009,,0
6731,T,IAB,-0.322098406381,D,2.9425,1989,,0
16950,P,U,-0.060163589618,D,39.3826,2008,,0
13693,P,U,-0.434356184994,D,31.0863,2006,,0
18551,P,U,-0.569065519329,C,47.3455,2013,,0
4104,T,IAB,-0.569065519329,C,7.3896,2000,,0
7255,T,IAB,-0.322098406381,C,13.918,1991,,0
1086,P,U,2.18499198264,M,21.8388,2003,,0
54,T,IAB,5.17853274564,M,123.033,1978,,0
8271,T,IAB,-0.509194704069,C,0.9996,1977,,0
8315,T,U,1.06241419651,D,1.4851,1977,,0
14975,T,IAB,-0.434356184994,C,0.7988,1998,,0
17300,T,IAB,-0.434356184994,C,1.499,2012,,0
14074,T,U,0.688221601134,D,97.3277,1985,,0
13615,P,U,-0.569065519329,C,9.5837,2006,,0
14097,T,U,-0.209840627768,D,51.1747,1986,,0
7325,T,IAB,-0.209840627768,D,30.3363,1979,,0
5828,T,U,-0.322098406381,C,14.0998,1987,,0
18965,P,U,0.12693270807,D,22.5979,2013,,0
9535,T,IAB,-0.569065519329,C,6.4938,1979,,0
11433,P,U,0.12693270807,D,5.2019,2013,,0
8809,T,IAB,-0.569065519329,C,5.7252,1978,,0
8346,T,U,1.43660679189,D,166.1406,1977,,0
6680,P,U,1.43660679189,D,60.3244,1996,,0
16473,P,U,-0.509194704069,C,23.2393,2007,,0
