datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
2011-09-08 07:00:00,summer,0,1,snow,25.42,27.275,94,7.15,179
2011-09-08 08:00:00,,0,1,snow,25.42,27.275,94,8.9981,195
2011-09-08 09:00:00,summer,0,1,mist,25.42,25.76,100,16.9979,69
2011-09-08 10:00:00,summer,0,1,mist,26.24,28.03,94,7.15,65
2011-09-08 11:00:00,summer,0,1,mist,,28.03,94,15.13,98
2011-09-08 12:00:00,summer,0,1,mist,27.06,29.545,94,15.13,102
2011-09-08 13:00:00,summer,0,1,mist,27.88,31.82,83,26.27,126
2011-09-08 14:00:00,summer,0,1,mist,28.7,33.335,79,,120
2011-09-08 15:00:00,,0,1,snow,27.06,29.545,89,19.9995,139
2011-09-08 16:00:00,summer,0,1,snow,26.24,28.03,94,19.12,156
2011-09-08 17:00:00,summer,0,1,snow,26.24,28.03,94,19.12,113
2011-09-08 18:00:00,summer,0,1,,26.24,28.03,94,,68
2011-09-08 19:00:00,summer,0,1,snow,25.42,25.76,100,22.28,52
2011-09-08 20:00:00,summer,0,1,mist,25.42,27.275,94,11.14,89
2011-09-08 21:00:00,summer,0,1,snow,26.24,28.03,94,7.15,82
2011-09-08 22:00:00,summer,0,1,snow,25.42,25.76,100,6.32,70
2011-09-08 23:00:00,summer,0,1,,25.42,25.76,100,6.32,26
2011-09-09 00:00:00,summer,0,1,snow,26.24,28.03,94,12.998,16
2011-09-09 01:00:00,summer,0,1,mist,25.42,25.76,100,11.14,8
2011-09-09 02:00:00,summer,0,1,mist,25.42,25.76,100,16.9979,8
2011-09-09 03:00:00,summer,0,1,mist,25.42,27.275,94,16.9979,2
2011-09-09 04:00:00,summer,0,1,snow,25.42,27.275,94,11.14,3
2011-09-09 05:00:00,summer,0,1,,25.42,27.275,94,8.9981,14
2011-09-09 06:00:00,summer,0,1,mist,25.42,25.76,100,8.9981,57
2011-09-09 07:00:00,summer,0,1,snow,25.42,25.76,100,16.9979,108
2011-09-09 08:00:00,summer,0,1,snow,25.42,27.275,94,11.14,288
2011-09-09 09:00:00,summer,0,1,,25.42,27.275,94,11.14,136
2011-09-09 10:00:00,summer,0,1,mist,25.42,25.76,100,,29
2011-09-09 11:00:00,summer,0,1,mist,25.42,27.275,94,,72
2011-09-09 12:00:00,summer,0,1,clear,26.24,28.03,94,,75
2011-09-09 13:00:00,summer,0,1,clear,28.7,33.335,79,6.32,122
2011-09-09 14:00:00,,0,1,clear,,34.85,74,6.32,148
2011-09-09 15:00:00,summer,0,1,clear,30.34,34.85,66,,188
2011-09-09 16:00:00,summer,0,1,clear,30.34,34.85,66,8.9981,285
2011-09-09 17:00:00,summer,0,1,clear,28.7,33.335,79,16.9979,505
2011-09-09 18:00:00,summer,0,1,clear,28.7,33.335,79,12.998,410
2011-09-09 19:00:00,summer,0,1,clear,27.06,29.545,89,11.14,349
2011-09-09 20:00:00,summer,0,1,clear,26.24,28.03,94,6.32,210
2011-09-09 21:00:00,summer,0,1,clear,27.06,29.545,89,,203
2011-09-09 22:00:00,summer,0,1,clear,25.42,27.275,94,,160
2011-09-09 23:00:00,summer,0,1,clear,25.42,27.275,94,6.32,148
2011-09-10 00:00:00,summer,0,0,clear,25.42,27.275,94,,116
2011-09-10 01:00:00,summer,0,0,mist,25.42,27.275,94,,83
2011-09-10 02:00:00,summer,0,0,mist,24.6,25.0,97,7.15,64
2011-09-10 03:00:00,summer,0,0,clear,23.78,27.275,100,8.9981,37
2011-09-10 04:00:00,summer,0,0,clear,23.78,27.275,94,6.32,7
2011-09-10 05:00:00,summer,0,0,clear,23.78,27.275,94,8.9981,8
2011-09-10 06:00:00,summer,0,0,clear,23.78,27.275,94,11.14,6
2011-09-10 07:00:00,summer,0,0,,24.6,27.275,88,8.9981,52
2011-09-10 08:00:00,summer,0,0,clear,25.42,28.79,83,11.14,119
2011-09-10 09:00:00,summer,0,0,,26.24,29.545,78,19.9995,207
2011-09-10 10:00:00,summer,0,0,,28.7,32.575,65,16.9979,318
2011-09-10 11:00:00,summer,0,0,clear,29.52,34.09,62,16.9979,360
2011-09-10 12:00:00,summer,0,0,clear,29.52,34.09,62,,404
2011-09-10 13:00:00,,0,0,clear,30.34,34.09,55,19.12,370
2011-09-10 14:00:00,summer,0,0,clear,30.34,34.09,55,19.12,359
2011-09-10 15:00:00,summer,0,0,clear,30.34,34.09,55,15.13,480
2011-09-10 16:00:00,summer,0,0,,30.34,34.09,55,12.998,431
2011-09-10 17:00:00,summer,0,0,clear,30.34,34.09,55,,460
2011-09-10 18:00:00,summer,0,0,clear,29.52,33.335,58,12.998,360
2011-09-10 19:00:00,summer,0,0,clear,28.7,32.575,58,8.9981,315
2011-09-10 20:00:00,,0,0,clear,27.06,31.06,69,7.15,245
2011-09-10 21:00:00,summer,0,0,clear,26.24,29.545,78,6.32,230
2011-09-10 22:00:00,summer,0,0,clear,26.24,29.545,78,,175
2011-09-10 23:00:00,summer,0,0,mist,25.42,28.03,88,,139
2011-09-11 00:00:00,summer,0,0,clear,25.42,28.03,88,,108
2011-09-11 01:00:00,summer,0,0,mist,25.42,28.03,88,,88
2011-09-11 02:00:00,summer,0,0,mist,25.42,29.545,78,12.998,76
2011-09-11 03:00:00,summer,0,0,mist,25.42,29.545,78,6.32,45
2011-09-11 04:00:00,summer,0,0,clear,24.6,28.03,83,8.9981,9
2011-09-11 05:00:00,,0,0,clear,24.6,28.03,83,8.9981,39
2011-09-11 06:00:00,summer,0,0,clear,23.78,27.275,88,7.15,20
2011-09-11 07:00:00,,0,0,clear,24.6,27.275,88,,37
2011-09-11 08:00:00,summer,0,0,clear,26.24,29.545,78,,94
2011-09-11 09:00:00,,0,0,clear,27.06,31.06,74,,227
2011-09-11 10:00:00,summer,0,0,clear,28.7,32.575,65,,334
2011-09-11 11:00:00,summer,0,0,clear,28.7,32.575,65,,402
2011-09-11 12:00:00,summer,0,0,clear,28.7,32.575,65,,411
2011-09-11 13:00:00,summer,0,0,,30.34,34.09,58,7.15,350
2011-09-11 14:00:00,summer,0,0,clear,29.52,33.335,58,19.12,342
2011-09-11 15:00:00,summer,0,0,clear,30.34,33.335,51,19.9995,404
2011-09-11 16:00:00,summer,0,0,clear,29.52,33.335,51,,483
2011-09-11 17:00:00,,0,0,clear,29.52,33.335,51,8.9981,380
2011-09-11 18:00:00,summer,0,0,clear,27.88,31.82,65,19.9995,339
2011-09-11 19:00:00,summer,0,0,clear,26.24,30.305,69,7.15,333
2011-09-11 20:00:00,summer,0,0,clear,25.42,29.545,73,7.15,226
2011-09-11 21:00:00,summer,0,0,clear,26.24,30.305,69,,159
2011-09-11 22:00:00,summer,0,0,clear,25.42,30.305,69,26.27,95
2011-09-11 23:00:00,summer,0,0,snow,23.78,27.275,78,6.32,45
2011-09-12 00:00:00,summer,0,1,clear,22.96,26.515,88,6.32,16
2011-09-12 01:00:00,summer,0,1,clear,22.96,26.515,88,,12
2011-09-12 02:00:00,summer,0,1,clear,22.96,26.515,88,,2
2011-09-12 04:00:00,summer,0,1,,22.14,25.76,94,7.15,4
2011-09-12 05:00:00,summer,0,1,clear,22.96,26.515,83,,24
2011-09-12 06:00:00,summer,0,1,clear,22.96,26.515,83,,109
2011-09-12 07:00:00,summer,0,1,clear,23.78,27.275,83,,312
2011-09-12 08:00:00,summer,0,1,clear,24.6,28.79,78,6.32,408
2011-09-12 09:00:00,summer,0,1,,26.24,30.305,69,,176
2011-09-12 10:00:00,summer,0,1,clear,27.88,31.82,62,11.14,129
2011-09-12 11:00:00,,0,1,,28.7,32.575,58,12.998,165
2011-09-12 12:00:00,summer,0,1,,29.52,33.335,51,12.998,184
2011-09-12 13:00:00,summer,0,1,clear,29.52,33.335,54,7.15,163
2011-09-12 14:00:00,summer,0,1,clear,30.34,33.335,51,11.14,189
2011-09-12 15:00:00,summer,0,1,clear,,33.335,48,6.32,212
2011-09-12 16:00:00,summer,0,1,clear,,33.335,48,,298
2011-09-12 17:00:00,,0,1,clear,29.52,33.335,51,11.14,590
2011-09-12 18:00:00,summer,0,1,clear,28.7,32.575,54,12.998,571
2011-09-12 19:00:00,summer,0,1,clear,27.88,31.82,57,8.9981,436
2011-09-12 20:00:00,summer,0,1,clear,27.06,31.06,65,,299
2011-09-12 21:00:00,summer,0,1,clear,26.24,30.305,73,6.32,195
2011-09-12 22:00:00,summer,0,1,clear,25.42,28.79,83,11.14,150
2011-09-12 23:00:00,summer,0,1,clear,25.42,28.79,83,7.15,69
2011-09-13 00:00:00,summer,0,1,clear,24.6,27.275,88,7.15,26
2011-09-13 01:00:00,summer,0,1,clear,23.78,27.275,83,7.15,10
2011-09-13 02:00:00,summer,0,1,clear,24.6,28.79,78,,2
2011-09-13 03:00:00,summer,0,1,clear,23.78,27.275,83,,4
2011-09-13 04:00:00,summer,0,1,clear,22.96,26.515,88,,8
2011-09-13 05:00:00,,0,1,clear,22.96,26.515,88,,20
2011-09-13 06:00:00,summer,0,1,clear,22.96,26.515,88,7.15,122
2011-09-13 07:00:00,summer,0,1,clear,,27.275,83,6.32,362
2011-09-13 08:00:00,summer,0,1,clear,24.6,28.03,81,,425
2011-09-13 09:00:00,summer,0,1,clear,26.24,30.305,69,6.32,214
2011-09-13 10:00:00,summer,0,1,clear,,31.82,69,8.9981,135
2011-09-13 11:00:00,summer,0,1,clear,28.7,32.575,61,11.14,153
2011-09-13 12:00:00,summer,0,1,,,33.335,58,,187
2011-09-13 13:00:00,summer,0,1,clear,30.34,33.335,51,19.12,184
2011-09-13 14:00:00,summer,0,1,,30.34,33.335,51,,190
2011-09-13 15:00:00,summer,0,1,,30.34,33.335,51,19.9995,180
2011-09-13 16:00:00,summer,0,1,,30.34,33.335,51,,292
2011-09-13 17:00:00,summer,0,1,clear,30.34,33.335,51,15.13,579
2011-09-13 18:00:00,summer,0,1,clear,28.7,32.575,61,11.14,539
2011-09-13 19:00:00,summer,0,1,clear,27.88,31.82,69,11.14,396
2011-09-13 20:00:00,summer,0,1,clear,27.06,31.06,74,12.998,272
2011-09-13 21:00:00,summer,0,1,clear,26.24,29.545,78,11.14,245
2011-09-13 22:00:00,summer,0,1,clear,26.24,29.545,78,8.9981,144
2011-09-13 23:00:00,summer,0,1,clear,26.24,29.545,78,7.15,74
2011-09-14 00:00:00,summer,0,1,clear,25.42,29.545,78,6.32,33
2011-09-14 01:00:00,summer,0,1,clear,25.42,29.545,78,6.32,8
2011-09-14 02:00:00,summer,0,1,clear,24.6,28.03,83,,5
2011-09-14 03:00:00,summer,0,1,clear,24.6,27.275,88,8.9981,8
2011-09-14 04:00:00,summer,0,1,clear,24.6,28.03,83,6.32,9
2011-09-14 05:00:00,summer,0,1,clear,23.78,27.275,88,7.15,31
2011-09-14 06:00:00,summer,0,1,clear,23.78,27.275,88,7.15,145
2011-09-14 07:00:00,summer,0,1,clear,24.6,28.03,83,7.15,370
2011-09-14 08:00:00,summer,0,1,clear,25.42,28.79,83,11.14,429
2011-09-14 09:00:00,summer,0,1,,26.24,29.545,78,11.14,202
2011-09-14 10:00:00,summer,0,1,clear,28.7,32.575,70,8.9981,142
2011-09-14 11:00:00,summer,0,1,clear,29.52,34.09,66,11.14,164
2011-09-14 12:00:00,summer,0,1,clear,30.34,34.09,58,15.13,212
2011-09-14 13:00:00,summer,0,1,clear,31.16,34.85,55,,178
2011-09-14 14:00:00,summer,0,1,clear,31.98,35.605,52,15.13,124
2011-09-14 15:00:00,summer,0,1,clear,31.98,35.605,49,16.9979,176
2011-09-14 16:00:00,summer,0,1,clear,31.16,34.85,52,19.12,277
2011-09-14 17:00:00,summer,0,1,clear,31.16,34.85,52,19.12,599
2011-09-14 18:00:00,summer,0,1,clear,29.52,34.09,62,11.14,586
2011-09-14 19:00:00,summer,0,1,mist,28.7,32.575,70,7.15,381
2011-09-14 20:00:00,summer,0,1,mist,,33.335,58,27.9993,261
2011-09-14 21:00:00,summer,0,1,mist,,31.06,65,15.13,213
2011-09-14 22:00:00,summer,0,1,mist,27.06,31.06,65,8.9981,160
2011-09-14 23:00:00,summer,0,1,mist,26.24,30.305,69,7.15,72
2011-09-15 00:00:00,summer,0,1,clear,26.24,30.305,69,8.9981,37
2011-09-15 01:00:00,,0,1,clear,26.24,30.305,69,11.14,20
2011-09-15 02:00:00,summer,0,1,clear,25.42,29.545,73,7.15,5
2011-09-15 03:00:00,summer,0,1,clear,25.42,29.545,73,6.32,8
2011-09-15 04:00:00,summer,0,1,,24.6,28.79,78,7.15,7
2011-09-15 05:00:00,,0,1,clear,24.6,28.79,78,,31
2011-09-15 06:00:00,summer,0,1,mist,24.6,28.03,83,16.9979,124
2011-09-15 07:00:00,summer,0,1,mist,25.42,29.545,78,12.998,338
2011-09-15 08:00:00,summer,0,1,clear,26.24,30.305,73,8.9981,391
2011-09-15 09:00:00,summer,0,1,mist,26.24,30.305,73,23.9994,209
2011-09-15 10:00:00,,0,1,mist,27.06,31.06,69,16.9979,121
2011-09-15 11:00:00,summer,0,1,mist,27.88,31.82,65,8.9981,159
2011-09-15 12:00:00,summer,0,1,mist,27.06,31.06,69,19.9995,179
2011-09-15 13:00:00,summer,0,1,mist,26.24,30.305,65,19.12,189
2011-09-15 14:00:00,summer,0,1,mist,26.24,30.305,65,27.9993,170
2011-09-15 15:00:00,summer,0,1,mist,24.6,29.545,69,27.9993,135
2011-09-15 16:00:00,summer,0,1,mist,22.14,25.76,77,31.9,222
2011-09-15 17:00:00,summer,0,1,snow,19.68,23.485,82,31.9,261
2011-09-15 18:00:00,summer,0,1,snow,19.68,23.485,67,4.9973,244
2011-09-15 19:00:00,summer,0,1,clear,18.86,22.725,67,31.9,232
2011-09-15 20:00:00,summer,0,1,,18.86,22.725,63,22.28,248
2011-09-15 21:00:00,summer,0,1,,18.86,22.725,63,22.28,145
2011-09-15 22:00:00,,0,1,clear,18.04,21.97,67,,115
2011-09-15 23:00:00,summer,0,1,clear,18.04,21.97,67,15.13,69
2011-09-16 00:00:00,summer,0,1,clear,17.22,21.21,71,15.13,48
2011-09-16 01:00:00,summer,0,1,clear,17.22,21.21,67,12.998,26
2011-09-16 02:00:00,summer,0,1,clear,16.4,20.455,71,19.12,10
2011-09-16 03:00:00,summer,0,1,clear,16.4,20.455,71,16.9979,6
2011-09-16 04:00:00,summer,0,1,clear,16.4,20.455,71,,4
2011-09-16 05:00:00,summer,0,1,clear,15.58,19.695,76,12.998,32
2011-09-16 06:00:00,summer,0,1,clear,15.58,19.695,71,15.13,93
2011-09-16 07:00:00,summer,0,1,clear,16.4,20.455,71,19.12,299
2011-09-16 08:00:00,summer,0,1,clear,,21.21,67,15.13,409
2011-09-16 09:00:00,summer,0,1,clear,18.86,22.725,55,16.9979,210
2011-09-16 10:00:00,summer,0,1,mist,20.5,24.24,51,19.12,140
2011-09-16 11:00:00,summer,0,1,mist,,24.24,51,8.9981,179
2011-09-16 12:00:00,summer,0,1,mist,21.32,25.0,45,,251
2011-09-16 13:00:00,summer,0,1,mist,22.14,25.76,42,,223
2011-09-16 14:00:00,summer,0,1,,22.14,25.76,45,11.14,225
2011-09-16 15:00:00,summer,0,1,mist,22.14,25.76,45,15.13,203
2011-09-16 16:00:00,summer,0,1,mist,21.32,25.0,48,11.14,358
2011-09-16 17:00:00,summer,0,1,mist,,25.0,48,8.9981,566
2011-09-16 18:00:00,summer,0,1,mist,21.32,25.0,52,11.14,482
2011-09-16 19:00:00,summer,0,1,mist,20.5,24.24,55,11.14,315
2011-09-16 20:00:00,,0,1,mist,20.5,24.24,55,,225
2011-09-16 21:00:00,summer,0,1,mist,,24.24,63,,163
2011-09-16 22:00:00,summer,0,1,clear,19.68,23.485,67,,167
2011-09-16 23:00:00,summer,0,1,clear,20.5,24.24,59,,126
2011-09-17 00:00:00,summer,0,0,clear,18.86,22.725,72,11.14,108
2011-09-17 01:00:00,summer,0,0,clear,18.86,22.725,72,7.15,80
2011-09-17 02:00:00,summer,0,0,clear,18.86,22.725,82,6.32,79
2011-09-17 03:00:00,summer,0,0,clear,18.86,22.725,72,8.9981,28
2011-09-17 04:00:00,summer,0,0,clear,18.86,22.725,72,8.9981,5
2011-09-17 05:00:00,summer,0,0,clear,,22.725,72,11.14,5
2011-09-17 06:00:00,summer,0,0,mist,18.86,22.725,72,15.13,22
2011-09-17 07:00:00,summer,0,0,mist,18.86,22.725,77,12.998,37
2011-09-17 08:00:00,summer,0,0,mist,18.86,22.725,77,16.9979,108
2011-09-17 09:00:00,summer,0,0,mist,19.68,23.485,67,,177
2011-09-17 10:00:00,summer,0,0,mist,20.5,24.24,68,19.12,249
2011-09-17 11:00:00,,0,0,mist,21.32,25.0,68,15.13,367
2011-09-17 12:00:00,summer,0,0,mist,21.32,25.0,67,15.13,372
2011-09-17 13:00:00,summer,0,0,mist,21.32,25.0,68,12.998,349
2011-09-17 14:00:00,summer,0,0,mist,21.32,25.0,72,,297
2011-09-17 15:00:00,summer,0,0,mist,21.32,25.0,72,12.998,354
2011-09-17 16:00:00,,0,0,clear,22.14,25.76,68,16.9979,305
2011-09-17 17:00:00,summer,0,0,,21.32,25.0,72,15.13,359
2011-09-17 18:00:00,summer,0,0,mist,,25.0,72,15.13,329
2011-09-17 19:00:00,,0,0,clear,21.32,25.0,68,8.9981,256
2011-09-17 20:00:00,summer,0,0,clear,21.32,25.0,68,8.9981,176
2011-09-17 21:00:00,summer,0,0,mist,20.5,24.24,72,12.998,170
2011-09-17 22:00:00,summer,0,0,clear,20.5,24.24,72,15.13,143
2011-09-17 23:00:00,summer,0,0,clear,18.86,22.725,82,11.14,136
2011-09-18 00:00:00,summer,0,0,clear,18.86,22.725,77,,112
2011-09-18 01:00:00,summer,0,0,clear,18.86,22.725,77,15.13,79
2011-09-18 02:00:00,summer,0,0,clear,18.04,21.97,82,16.9979,89
2011-09-18 03:00:00,summer,0,0,clear,18.04,21.97,82,12.998,36
2011-09-18 04:00:00,summer,0,0,clear,18.04,21.97,77,15.13,1
2011-09-18 05:00:00,summer,0,0,clear,18.04,21.97,77,15.13,6
2011-09-18 06:00:00,summer,0,0,clear,18.04,21.97,77,16.9979,12
2011-09-18 07:00:00,summer,0,0,clear,18.86,22.725,72,15.13,44
2011-09-18 08:00:00,summer,0,0,clear,18.86,22.725,72,16.9979,69
2011-09-18 09:00:00,summer,0,0,clear,19.68,23.485,67,16.9979,140
2011-09-18 10:00:00,summer,0,0,clear,20.5,24.24,72,11.14,260
2011-09-18 11:00:00,summer,0,0,clear,21.32,25.0,68,15.13,317
2011-09-18 12:00:00,summer,0,0,clear,22.14,25.76,64,,364
2011-09-18 13:00:00,summer,0,0,clear,,26.515,60,8.9981,376
2011-09-18 14:00:00,summer,0,0,mist,23.78,27.275,56,8.9981,311
2011-09-18 15:00:00,summer,0,0,mist,23.78,27.275,60,8.9981,365
2011-09-18 16:00:00,summer,0,0,mist,22.96,26.515,64,11.14,369
2011-09-18 17:00:00,summer,0,0,mist,22.96,26.515,64,12.998,325
2011-09-18 18:00:00,,0,0,,22.96,26.515,60,7.15,289
2011-09-18 19:00:00,summer,0,0,mist,22.14,25.76,68,7.15,245
2011-09-18 20:00:00,summer,0,0,mist,22.14,25.76,68,6.32,180
2011-09-18 21:00:00,summer,0,0,mist,22.14,25.76,68,,147
2011-09-18 22:00:00,summer,0,0,mist,22.14,25.76,68,6.32,84
2011-09-18 23:00:00,summer,0,0,clear,22.14,25.76,68,12.998,54
2011-09-19 00:00:00,summer,0,1,mist,21.32,25.0,72,11.14,37
2011-09-19 01:00:00,summer,0,1,mist,21.32,25.0,72,7.15,10
2011-09-19 02:00:00,summer,0,1,mist,21.32,25.0,72,8.9981,13
2011-09-19 03:00:00,summer,0,1,mist,20.5,24.24,77,8.9981,5
2011-09-19 04:00:00,summer,0,1,,20.5,24.24,77,,8
2011-09-19 05:00:00,summer,0,1,mist,20.5,24.24,77,12.998,28
2011-09-19 06:00:00,summer,0,1,clear,20.5,24.24,77,15.13,113
2011-09-19 07:00:00,,0,1,mist,20.5,24.24,82,15.13,332
2011-09-19 08:00:00,summer,0,1,mist,21.32,25.0,77,8.9981,420
2011-09-19 09:00:00,summer,0,1,mist,22.14,25.76,68,,215
2011-09-19 10:00:00,summer,0,1,mist,22.96,26.515,64,8.9981,105
2011-09-19 11:00:00,summer,0,1,mist,23.78,27.275,64,11.14,139
2011-09-19 12:00:00,,0,1,mist,23.78,27.275,60,6.32,189
2011-09-19 13:00:00,,0,1,mist,24.6,30.305,60,,177
2011-09-19 14:00:00,summer,0,1,mist,24.6,30.305,60,12.998,188
2011-09-19 15:00:00,summer,0,1,mist,24.6,30.305,60,,187
2011-09-19 16:00:00,summer,0,1,mist,24.6,30.305,60,11.14,263
2011-09-19 17:00:00,summer,0,1,mist,23.78,27.275,64,8.9981,568
2011-09-19 18:00:00,summer,0,1,mist,22.96,26.515,68,8.9981,540
2011-09-19 19:00:00,summer,0,1,mist,22.96,26.515,68,7.15,374
2011-09-19 20:00:00,summer,0,1,mist,22.96,26.515,68,8.9981,231
2011-09-19 21:00:00,summer,0,1,mist,,26.515,68,11.14,200
2011-09-19 22:00:00,summer,0,1,mist,22.96,26.515,68,11.14,129
2011-09-19 23:00:00,,0,1,mist,22.96,26.515,73,12.998,68
2011-10-01 00:00:00,autumn,0,0,clear,20.5,24.24,63,26.27,130
2011-10-01 01:00:00,autumn,0,0,clear,19.68,23.485,67,22.28,58
2011-10-01 02:00:00,autumn,0,0,clear,18.86,22.725,63,27.9993,67
2011-10-01 03:00:00,autumn,0,0,clear,18.86,22.725,59,27.9993,25
2011-10-01 04:00:00,autumn,0,0,clear,18.04,21.97,58,27.9993,8
2011-10-01 05:00:00,autumn,0,0,mist,18.04,21.97,62,19.9995,5
2011-10-01 06:00:00,,0,0,clear,17.22,21.21,67,22.28,19
2011-10-01 07:00:00,autumn,0,0,snow,17.22,21.21,67,16.9979,36
2011-10-01 08:00:00,,0,0,mist,16.4,20.455,76,22.28,67
2011-10-01 09:00:00,autumn,0,0,snow,16.4,20.455,82,23.9994,129
2011-10-01 10:00:00,autumn,0,0,snow,16.4,20.455,76,23.9994,121
2011-10-01 11:00:00,autumn,0,0,snow,15.58,19.695,82,22.28,132
2011-10-01 12:00:00,autumn,0,0,mist,16.4,20.455,82,,158
2011-10-01 13:00:00,autumn,0,0,mist,,20.455,82,22.28,125
2011-10-01 14:00:00,autumn,0,0,mist,17.22,21.21,71,23.9994,180
2011-10-01 15:00:00,autumn,0,0,mist,17.22,21.21,71,19.12,195
2011-10-01 16:00:00,autumn,0,0,mist,16.4,20.455,76,19.9995,223
2011-10-01 17:00:00,autumn,0,0,snow,16.4,20.455,76,12.998,228
2011-10-01 18:00:00,autumn,0,0,snow,,19.695,87,15.13,140
2011-10-01 19:00:00,autumn,0,0,mist,15.58,19.695,82,12.998,126
2011-10-01 20:00:00,autumn,0,0,snow,14.76,18.18,87,7.15,66
2011-10-01 21:00:00,autumn,0,0,snow,14.76,18.18,87,7.15,56
2011-10-01 22:00:00,autumn,0,0,mist,14.76,17.425,93,15.13,70
2011-10-01 23:00:00,autumn,0,0,snow,14.76,17.425,93,15.13,65
2011-10-02 00:00:00,autumn,0,0,snow,14.76,16.665,93,,47
2011-10-02 01:00:00,autumn,0,0,snow,13.94,15.91,87,16.9979,24
2011-10-02 02:00:00,autumn,0,0,snow,13.94,15.15,87,19.9995,30
2011-10-02 03:00:00,autumn,0,0,snow,13.94,15.91,87,19.12,9
2011-10-02 04:00:00,autumn,0,0,mist,,15.91,87,16.9979,7
2011-10-02 05:00:00,autumn,0,0,clear,13.12,15.15,87,19.12,7
2011-10-02 06:00:00,autumn,0,0,clear,13.12,15.91,81,11.14,15
2011-10-02 07:00:00,autumn,0,0,clear,13.94,16.665,76,12.998,29
2011-10-02 08:00:00,autumn,0,0,mist,13.94,16.665,76,12.998,64
2011-10-02 09:00:00,autumn,0,0,clear,14.76,16.665,76,23.9994,115
2011-10-02 10:00:00,autumn,0,0,mist,14.76,16.665,71,19.12,248
2011-10-02 11:00:00,autumn,0,0,mist,15.58,19.695,66,16.9979,292
2011-10-02 12:00:00,autumn,0,0,mist,16.4,20.455,62,12.998,321
2011-10-02 13:00:00,autumn,0,0,snow,16.4,20.455,62,15.13,308
2011-10-02 14:00:00,autumn,0,0,snow,,17.425,81,11.14,256
2011-10-02 15:00:00,autumn,0,0,snow,14.76,16.665,81,16.9979,173
2011-10-02 16:00:00,autumn,0,0,snow,14.76,17.425,87,12.998,206
2011-10-02 17:00:00,autumn,0,0,snow,14.76,17.425,87,,167
2011-10-02 18:00:00,autumn,0,0,,14.76,17.425,81,12.998,174
2011-10-02 19:00:00,autumn,0,0,mist,15.58,19.695,76,11.14,162
2011-10-02 20:00:00,autumn,0,0,mist,14.76,16.665,76,16.9979,87
2011-10-02 21:00:00,autumn,0,0,clear,,17.425,71,15.13,88
2011-10-02 22:00:00,autumn,0,0,,14.76,18.18,81,6.32,64
2011-10-02 23:00:00,autumn,0,0,clear,14.76,18.18,81,6.32,25
2011-10-03 00:00:00,autumn,0,1,clear,13.94,17.425,87,7.15,16
2011-10-03 01:00:00,autumn,0,1,clear,14.76,18.18,81,6.32,6
2011-10-03 02:00:00,autumn,0,1,clear,14.76,18.18,76,7.15,4
2011-10-03 03:00:00,autumn,0,1,clear,14.76,18.94,81,,7
2011-10-03 04:00:00,autumn,0,1,clear,13.94,17.425,87,7.15,8
2011-10-03 05:00:00,,0,1,mist,14.76,18.18,76,7.15,21
2011-10-03 06:00:00,autumn,0,1,mist,14.76,18.94,71,,94
2011-10-03 07:00:00,autumn,0,1,mist,14.76,17.425,71,8.9981,249
2011-10-03 08:00:00,autumn,0,1,mist,14.76,18.18,71,7.15,372
2011-10-03 09:00:00,autumn,0,1,mist,16.4,20.455,66,6.32,153
2011-10-03 10:00:00,autumn,0,1,mist,16.4,20.455,66,7.15,101
2011-10-03 11:00:00,autumn,0,1,mist,16.4,20.455,71,15.13,126
2011-10-03 12:00:00,autumn,0,1,mist,16.4,20.455,71,,147
2011-10-03 13:00:00,autumn,0,1,snow,17.22,21.21,67,,118
2011-10-03 14:00:00,autumn,0,1,snow,16.4,20.455,76,,120
2011-10-03 15:00:00,,0,1,snow,16.4,20.455,76,,101
2011-10-03 16:00:00,autumn,0,1,mist,16.4,20.455,76,7.15,218
2011-10-03 17:00:00,autumn,0,1,mist,16.4,20.455,76,11.14,495
2011-10-03 18:00:00,autumn,0,1,mist,16.4,20.455,76,11.14,412
2011-10-03 19:00:00,autumn,0,1,clear,16.4,20.455,76,,315
2011-10-03 20:00:00,autumn,0,1,snow,16.4,20.455,82,,204
2011-10-03 21:00:00,autumn,0,1,mist,16.4,20.455,82,,138
2011-10-03 22:00:00,,0,1,mist,16.4,20.455,82,,91
2011-10-03 23:00:00,autumn,0,1,mist,16.4,20.455,82,7.15,54
2011-10-04 00:00:00,autumn,0,1,mist,16.4,20.455,87,6.32,27
2011-10-04 01:00:00,autumn,0,1,mist,16.4,20.455,87,7.15,9
2011-10-04 02:00:00,,0,1,mist,16.4,20.455,87,,3
2011-10-04 03:00:00,autumn,0,1,,16.4,20.455,82,7.15,6
2011-10-04 04:00:00,autumn,0,1,clear,16.4,20.455,82,6.32,7
2011-10-04 05:00:00,autumn,0,1,clear,16.4,20.455,82,,27
2011-10-04 06:00:00,autumn,0,1,clear,16.4,20.455,82,7.15,112
2011-10-04 07:00:00,autumn,0,1,clear,17.22,21.21,82,19.12,309
2011-10-04 08:00:00,autumn,0,1,clear,,21.97,77,15.13,400
2011-10-04 09:00:00,autumn,0,1,,18.86,22.725,67,16.9979,187
2011-10-04 10:00:00,autumn,0,1,clear,19.68,23.485,67,19.12,126
2011-10-04 11:00:00,autumn,0,1,clear,22.14,25.76,64,,124
